"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.688089230E-1,7.989477599E-4,-9.321057005E-4,1.198421582E-3,1.715620251E-3
6.713333500E-1,-1.331579522E-3,1.198421582E-3,-9.321057005E-4,2.019440355E-3
6.738577770E-1,7.989477599E-4,-9.321057005E-4,1.331579551E-4,1.234856105E-3
6.763822040E-1,1.864211401E-3,1.198421582E-3,1.331579551E-4,2.220186811E-3
6.789065790E-1,7.989477599E-4,-9.321057005E-4,-9.321057005E-4,1.541414804E-3
6.814310590E-1,7.989477599E-4,-9.321057005E-4,1.198421582E-3,1.715620251E-3
6.839554340E-1,7.989477599E-4,-9.321057005E-4,1.198421582E-3,1.715620251E-3
6.864798610E-1,-2.663159103E-4,-9.321057005E-4,1.331579551E-4,9.785071497E-4
6.889975170E-1,-2.663159103E-4,1.198421582E-3,1.331579551E-4,1.234856061E-3
6.915217880E-1,-2.663159103E-4,-1.997369342E-3,-9.321057005E-4,2.220186814E-3
6.940460070E-1,-1.331579522E-3,-9.321057005E-4,-1.997369342E-3,2.575152296E-3
6.965702250E-1,-2.663159103E-4,2.263685223E-3,-1.997369342E-3,3.030623572E-3
6.990944960E-1,1.864211401E-3,1.198421582E-3,1.198421582E-3,2.519466754E-3
7.016187670E-1,7.989477599E-4,1.198421582E-3,-9.321057005E-4,1.715620251E-3
7.041430380E-1,1.864211401E-3,3.328948980E-3,-9.321057005E-4,3.927595511E-3
7.066672570E-1,7.989477599E-4,1.331579551E-4,-9.321057005E-4,1.234856105E-3
7.091860070E-1,-1.331579522E-3,-1.997369342E-3,-9.321057005E-4,2.575152296E-3
7.117101210E-1,2.929474926E-3,2.263685223E-3,3.328948980E-3,4.978754406E-3
7.142342360E-1,1.864211401E-3,1.198421582E-3,1.198421582E-3,2.519466754E-3
7.167583500E-1,-2.663159103E-4,-1.997369342E-3,-9.321057005E-4,2.220186814E-3
7.192824650E-1,1.864211401E-3,-9.321057005E-4,1.331579551E-4,2.088500952E-3
7.218065790E-1,7.989477599E-4,1.198421582E-3,1.331579551E-4,1.446465641E-3
7.243306940E-1,1.864211401E-3,2.263685223E-3,1.331579551E-4,2.935521415E-3
7.268548090E-1,7.989477599E-4,1.198421582E-3,-3.062632866E-3,3.384413078E-3
7.293744960E-1,7.989477599E-4,2.263685223E-3,-1.997369342E-3,3.122830863E-3
7.318985070E-1,7.989477599E-4,1.331579551E-4,-1.997369342E-3,2.155349821E-3
7.344225170E-1,1.864211401E-3,1.331579551E-4,3.328948980E-3,3.817710898E-3
7.369465270E-1,-1.331579522E-3,1.331579551E-4,1.331579551E-4,1.344829397E-3
7.394705380E-1,7.989477599E-4,1.198421582E-3,-9.321057005E-4,1.715620251E-3
7.419944960E-1,2.929474926E-3,1.331579551E-4,1.331579551E-4,2.935521320E-3
7.445185070E-1,2.929474926E-3,1.198421582E-3,-9.321057005E-4,3.299524006E-3
7.470425170E-1,1.864211401E-3,1.331579551E-4,-9.321057005E-4,2.088500952E-3
7.495630380E-1,7.989477599E-4,1.331579551E-4,-9.321057005E-4,1.234856105E-3
7.520869440E-1,-1.331579522E-3,1.331579551E-4,-9.321057005E-4,1.630845211E-3
7.546108500E-1,-1.331579522E-3,1.331579551E-4,2.263685223E-3,2.629658885E-3
7.571348090E-1,-2.663159103E-4,-9.321057005E-4,1.198421582E-3,1.541414768E-3
7.596587150E-1,-2.663159103E-4,2.263685223E-3,-9.321057005E-4,2.462522282E-3
7.621826210E-1,-1.331579522E-3,1.331579551E-4,-1.997369342E-3,2.404229471E-3
7.647065270E-1,-2.663159103E-4,1.331579551E-4,1.331579551E-4,3.261690453E-4
7.672304340E-1,1.864211401E-3,1.198421582E-3,1.331579551E-4,2.220186811E-3
