"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.761253140E-1,-1.198421582E-3,-7.989477599E-4,1.331579551E-4,1.446465641E-3
6.786468770E-1,-2.263685223E-3,-1.864211401E-3,1.331579551E-4,2.935521415E-3
6.811683870E-1,-2.263685223E-3,2.663159103E-4,-1.997369342E-3,3.030623572E-3
6.837133870E-1,-1.331579551E-4,-1.864211401E-3,-9.321057005E-4,2.088500952E-3
6.862583870E-1,-1.331579551E-4,2.663159103E-4,1.331579551E-4,3.261690453E-4
6.888033870E-1,-1.331579551E-4,2.663159103E-4,-9.321057005E-4,9.785071497E-4
6.913483870E-1,1.997369342E-3,2.663159103E-4,-1.997369342E-3,2.837233289E-3
6.938800540E-1,9.321057005E-4,2.663159103E-4,1.198421582E-3,1.541414768E-3
6.964039600E-1,-1.198421582E-3,1.331579522E-3,1.331579551E-4,1.796398996E-3
6.989279180E-1,-1.331579551E-4,1.331579522E-3,1.198421582E-3,1.796398996E-3
7.014518240E-1,9.321057005E-4,2.663159103E-4,1.331579551E-4,9.785071497E-4
7.039727620E-1,1.997369342E-3,2.663159103E-4,-9.321057005E-4,2.220186814E-3
7.064966160E-1,1.997369342E-3,-7.989477599E-4,-9.321057005E-4,2.344487758E-3
7.090204700E-1,1.997369342E-3,-7.989477599E-4,1.198421582E-3,2.462522304E-3
7.115443240E-1,9.321057005E-4,-2.929474926E-3,1.198421582E-3,3.299524006E-3
7.140681790E-1,-1.198421582E-3,1.331579522E-3,1.198421582E-3,2.155349763E-3
7.165920330E-1,-2.263685223E-3,2.663159103E-4,1.198421582E-3,2.575152275E-3
7.191158870E-1,-1.198421582E-3,1.331579522E-3,1.198421582E-3,2.155349763E-3
7.216397930E-1,-1.198421582E-3,4.527370445E-3,2.263685223E-3,5.201688978E-3
7.241611990E-1,-1.331579551E-4,-1.864211401E-3,-9.321057005E-4,2.088500952E-3
7.266850020E-1,-1.198421582E-3,-7.989477599E-4,-1.997369342E-3,2.462522304E-3
7.292088040E-1,9.321057005E-4,1.331579522E-3,-9.321057005E-4,1.873698508E-3
7.317326060E-1,-1.331579551E-4,1.331579522E-3,1.331579551E-4,1.344829397E-3
7.342564080E-1,9.321057005E-4,-7.989477599E-4,-3.062632866E-3,3.299524001E-3
7.367802100E-1,9.321057005E-4,1.331579522E-3,-9.321057005E-4,1.873698508E-3
7.393039600E-1,3.062632866E-3,2.663159103E-4,2.263685223E-3,3.817710705E-3
7.418277620E-1,1.997369342E-3,-7.989477599E-4,1.198421582E-3,2.462522304E-3
7.443496370E-1,9.321057005E-4,-1.864211401E-3,1.331579551E-4,2.088500952E-3
7.468734390E-1,-1.331579551E-4,1.331579522E-3,1.331579551E-4,1.344829397E-3
7.493971890E-1,9.321057005E-4,2.396843163E-3,1.331579551E-4,2.575152273E-3
7.519208870E-1,9.321057005E-4,1.331579522E-3,2.263685223E-3,2.786789524E-3
7.544446370E-1,9.321057005E-4,2.663159103E-4,-1.997369342E-3,2.220186814E-3
7.569683870E-1,1.997369342E-3,-7.989477599E-4,1.331579551E-4,2.155349821E-3
7.594921890E-1,1.997369342E-3,1.331579522E-3,2.263685223E-3,3.299524071E-3
